country.b,country.a,exp.comp,imp.comp,statea,stateb,year,dispnum3,endyear,hiact,hostlev,outcome,fatality,victor,loser,is.war,pb.exps,pb.imps,delta.exp.comp,delta.imp.comp
Philippines,Taiwan,0.400652386127355,0.1598042273469665,713,840,1994,4024,1994,7,Display of force,5,0,0,0,1,0.47150406248737015,0.18558555335168658,0.07085167636001516,0.02578132600472008
Thailand,Cambodia,0.012848234772440318,0.05488549796246272,811,800,1994,4001,1996,17,Use of force,5,1,0,0,1,0.08177127223235427,0.016432208203724107,0.06892303745991395,-0.038453289758738615
Taiwan,Philippines,0.400652386127355,0.1598042273469665,840,713,1994,4024,1994,0,No militarized action,5,0,0,0,1,0.47150406248737015,0.18558555335168658,0.07085167636001516,0.02578132600472008
Taiwan,China,0.2648617600896546,0.3657288449056431,710,713,1994,4035,1994,12,Display of force,5,0,0,0,1,0.24722969831613095,0.3648976201805316,-0.017632061773523666,-8.312247251114901e-4
China,USA,0.02617028967832579,0.18490461784376996,2,710,1994,4065,1994,0,No militarized action,5,0,0,0,1,0.03282556872709292,0.16728788764889305,0.006655279048767129,-0.017616730194876917
China,Korea Rep.,0.16771072246890767,0.41990622880064543,732,710,1994,4065,1994,0,No militarized action,5,0,0,0,1,0.12293841528130792,0.42497262329536184,-0.04477230718759975,0.005066394494716409
China,Taiwan,0.2648617600896546,0.3657288449056431,713,710,1994,4035,1994,0,No militarized action,5,0,0,0,1,0.24722969831613095,0.3648976201805316,-0.017632061773523666,-8.312247251114901e-4
China,Russian Fed,0.009617782919932085,NA,365,710,1994,4104,1994,0,No militarized action,5,0,0,0,1,0.01649270140262536,NA,0.006874918482693273,NA
"France,Monac",Iraq,0.009530326492436755,0.009139126430335083,645,220,1994,4269,1995,11,Display of force,5,0,0,0,1,-2.3750911499733802e-4,0.005498243085527729,-0.009767835607434093,-0.003640883344807354
Greece,Turkey,0.45326764482812537,0.43369470311083475,640,350,1994,4040,1995,12,Display of force,5,0,0,0,1,0.44705195680283605,0.5349830160538166,-0.006215688025289323,0.10128831294298185
Greece,Albania,0.023762022057051715,0.08838607778784466,339,350,1994,4041,1994,17,Use of force,5,1,0,0,1,0.02814019448600564,0.12937415624178586,0.004378172428953924,0.0409880784539412
UK,Iraq,0.008793287452684368,0.003144763440564748,645,200,1994,4269,1995,11,Display of force,5,0,0,0,1,-4.013424515033844e-4,0.004471436175706761,-0.009194629904187752,0.0013266727351420133
Hungary,Yugoslavia,0.012786679122297638,0.06218983836918912,345,310,1994,4332,1994,0,No militarized action,5,0,0,0,1,0.009064677998610032,0.0931113711362149,-0.003722001123687606,0.030921532767025778
Russian Fed,China,0.009617782919932085,NA,710,365,1994,4104,1994,16,Use of force,5,0,0,0,1,0.01649270140262536,NA,0.006874918482693273,NA
Russian Fed,Ukraine,0.16314352026016385,NA,369,365,1994,4050,1994,15,Use of force,5,0,0,0,1,0.1985602704089209,NA,0.03541675014875706,NA
Russian Fed,Afghanistan,-1.4580500985171137e-6,NA,700,365,1994,4055,1995,0,No militarized action,5,0,0,0,1,0.006071994686876881,0.014675368939365016,0.006073452736975398,NA
Ukraine,Russian Fed,0.16314352026016385,NA,365,369,1994,4050,1994,7,Display of force,5,0,0,0,1,0.1985602704089209,NA,0.03541675014875706,NA
Libya,Chad,-7.880751196766717e-5,0.1264392467441771,483,620,1994,4164,1994,0,No militarized action,5,0,0,0,1,-7.68322818936214e-5,0.14799523248741792,1.9752300740457734e-6,0.02155598574324083
Cambodia,Thailand,0.012848234772440318,0.05488549796246272,800,811,1994,4001,1996,17,Use of force,5,1,0,0,1,0.08177127223235427,0.016432208203724107,0.06892303745991395,-0.038453289758738615
Yugoslavia,USA,0.02411423504490248,0.05196810239330425,2,345,1994,4046,1994,11,Display of force,5,0,0,0,1,0.014861310008533227,0.0269463650628403,-0.009252925036369252,-0.025021737330463954
Yugoslavia,Hungary,0.012786679122297638,0.06218983836918912,310,345,1994,4332,1994,8,Display of force,5,0,0,0,1,0.009064677998610032,0.0931113711362149,-0.003722001123687606,0.030921532767025778
Yugoslavia,Bosnia Herzg,0.0021930646912634855,0.058007537247725026,346,345,1994,4333,1994,0,No militarized action,5,0,0,0,1,0.006452692693877769,0.07679309987749013,0.0042596280026142835,0.0187855626297651
Yugoslavia,Macedonia,0.006512369793701698,0.08664211167730905,343,345,1994,4046,1994,1,Threat to use force,5,0,0,0,1,0.021181929020930693,0.09651117586397456,0.014669559227228995,0.009869064186665513
Yemen,Saudi Arabia,0.6017122990632053,0.043545783208192246,670,679,1994,4114,1995,17,Use of force,5,1,0,0,1,0.4359230219404073,0.06182244710060201,-0.16578927712279806,0.018276663892409763
Nicaragua,Colombia,0.224827999757201,0.07658109261796149,100,93,1994,4145,1994,0,No militarized action,8,0,0,0,1,0.29245564164922183,0.18064722552903306,0.06762764189202083,0.10406613291107157
Afghanistan,Russian Fed,-1.4580500985171137e-6,NA,365,700,1994,4055,1995,16,Use of force,5,0,0,0,1,0.006071994686876881,0.014675368939365016,0.006073452736975398,NA
Armenia,Iran,0.0019930701948494586,0.016227965027557568,630,371,1994,4285,1994,0,No militarized action,5,1,0,0,1,0.0013525336130104065,0.033455307951175434,-6.405365818390521e-4,0.017227342923617866
Albania,Greece,0.023762022057051715,0.08838607778784466,350,339,1994,4041,1994,17,Use of force,5,1,0,0,1,0.02814019448600564,0.12937415624178586,0.004378172428953924,0.0409880784539412
Bosnia Herzg,Yugoslavia,0.0021930646912634855,0.058007537247725026,345,346,1994,4333,1994,7,Display of force,5,0,0,0,1,0.006452692693877769,0.07679309987749013,0.0042596280026142835,0.0187855626297651
Macedonia,Yugoslavia,0.006512369793701698,0.08664211167730905,345,343,1994,4046,1994,12,Display of force,5,0,0,0,1,0.021181929020930693,0.09651117586397456,0.014669559227228995,0.009869064186665513
Iraq,USA,0.01954628108430869,0.003724815341746256,2,645,1994,4269,1995,11,Display of force,5,0,0,0,1,-9.321719229940458e-5,0.0025095793678887902,-0.019639498276608096,-0.0012152359738574659
Iraq,Iran,-2.7430400015063553e-5,0.08279887943002708,630,645,1994,4113,1994,16,Use of force,5,0,0,0,1,4.152570429679644e-4,0.05765531301787259,4.4268744298302796e-4,-0.025143566412154483
Iraq,Kuwait,-6.806374756976315e-5,0.010764836879864827,690,645,1994,4269,1995,11,Display of force,5,0,0,0,1,0.06310246217235017,0.006822640822531609,0.06317052591991994,-0.003942196057333217
Sudan,Egypt,0.016509063602175064,0.18300997556187776,651,625,1995,4134,1995,17,Use of force,5,1,0,0,1,0.009250359237065712,0.23909328184919426,-0.007258704365109352,0.0560833062873165
Egypt,Sudan,0.016509063602175064,0.18300997556187776,625,651,1995,4134,1995,17,Use of force,5,1,0,0,1,0.009250359237065712,0.23909328184919426,-0.007258704365109352,0.0560833062873165
Cameroon,Nigeria,0.1827201240128151,0.25914950970230516,475,471,1995,4165,1995,17,Use of force,5,NA,0,0,1,0.24409687325683702,0.08515244506950093,0.06137674924402192,-0.17399706463280423
Chad,Nigeria,2.043574902733213e-4,0.11606216500898041,475,483,1995,4068,1995,14,Use of force,5,0,0,0,1,6.965687705796136e-4,0.04767445242314242,4.922112803062923e-4,-0.06838771258583798
Congo,Angola,0.4013471350748855,0.04758427568155433,540,484,1995,4168,1995,17,Use of force,5,1,0,0,1,0.476185328681914,0.02190173235328341,0.07483819360702848,-0.02568254332827092
Angola,Congo,0.4013471350748855,0.04758427568155433,484,540,1995,4168,1995,17,Use of force,5,1,0,0,1,0.476185328681914,0.02190173235328341,0.07483819360702848,-0.02568254332827092
Kenya,Uganda,0.30458869466023497,0.3448531079671012,500,501,1995,4083,1995,11,Display of force,5,0,0,0,1,0.2642168975622631,0.4480360842565996,-0.040371797097971895,0.10318297628949835
Kenya,Uganda,0.30458869466023497,0.3448531079671012,500,501,1995,4084,1995,0,No militarized action,8,0,0,0,1,0.2642168975622631,0.4480360842565996,-0.040371797097971895,0.10318297628949835
Nigeria,Cameroon,0.1827201240128151,0.25914950970230516,471,475,1995,4165,1995,17,Use of force,5,NA,0,0,1,0.24409687325683702,0.08515244506950093,0.06137674924402192,-0.17399706463280423
Nigeria,Chad,2.043574902733213e-4,0.11606216500898041,483,475,1995,4068,1995,0,No militarized action,5,0,0,0,1,6.965687705796136e-4,0.04767445242314242,4.922112803062923e-4,-0.06838771258583798
Uganda,Kenya,0.30458869466023497,0.3448531079671012,501,500,1995,4083,1995,12,Display of force,5,0,0,0,1,0.2642168975622631,0.4480360842565996,-0.040371797097971895,0.10318297628949835
Uganda,Kenya,0.30458869466023497,0.3448531079671012,501,500,1995,4084,1995,11,Display of force,8,0,0,0,1,0.2642168975622631,0.4480360842565996,-0.040371797097971895,0.10318297628949835
Tanzania,Burundi,0.3146148022594601,0.25548055715276197,516,510,1995,4118,1995,0,No militarized action,5,0,0,0,1,0.3620614458202768,0.16333864437502935,0.04744664356081668,-0.09214191277773262
USA,China,0.03282556872709292,0.16728788764889305,710,2,1995,4064,1996,11,Display of force,5,0,0,0,1,0.038902642094886225,0.15656712324321084,0.006077073367793305,-0.010720764405682204
Colombia,Venezuela,0.7305282466115752,0.38912737897856614,101,100,1995,4009,1995,15,Use of force,6,0,0,0,1,0.8345689456915041,0.522472245132161,0.10404069907992886,0.1333448661535948
Ecuador,Peru,0.2485889532435712,0.508244386840253,135,130,1995,4013,1995,17,Use of force,5,4,0,0,1,0.3118207712910002,0.44455048218793847,0.06323181804742903,-0.0636939046523145
Ecuador,Peru,0.2485889532435712,0.508244386840253,135,130,1995,4143,1996,17,Use of force,5,0,0,0,1,0.2880167893440922,0.4163710423608697,0.039427836100521,-0.09187334447938328
Peru,Ecuador,0.2485889532435712,0.508244386840253,130,135,1995,4013,1995,17,Use of force,5,4,0,0,1,0.3118207712910002,0.44455048218793847,0.06323181804742903,-0.0636939046523145
Peru,Ecuador,0.2485889532435712,0.508244386840253,130,135,1995,4143,1996,17,Use of force,5,0,0,0,1,0.2880167893440922,0.4163710423608697,0.039427836100521,-0.09187334447938328
Venezuela,Colombia,0.7305282466115752,0.38912737897856614,100,101,1995,4009,1995,0,No militarized action,6,0,0,0,1,0.8345689456915041,0.522472245132161,0.10404069907992886,0.1333448661535948
Costa Rica,Nicaragua,0.2841743066602894,0.3903397991469013,93,94,1995,4146,1995,15,Use of force,7,0,0,0,1,0.41733788643433245,0.4451763903108514,0.13316357977404303,0.054836591163950066
Guatemala,Belize,0.07126397868510201,0.3232172953256474,80,90,1995,4015,1995,12,Display of force,5,0,0,0,1,0.11902943720104642,0.2602608458714213,0.04776545851594441,-0.06295644945422613
Nicaragua,Costa Rica,0.2841743066602894,0.3903397991469013,94,93,1995,4146,1995,15,Use of force,7,0,0,0,1,0.41733788643433245,0.4451763903108514,0.13316357977404303,0.054836591163950066
Nicaragua,Honduras,0.5045423034586797,0.4313281445393597,91,93,1995,4011,1995,17,Use of force,5,0,0,0,1,0.4820689162533682,0.35182961134628793,-0.0224733872053115,-0.07949853319307176
Nicaragua,Honduras,0.5045423034586797,0.4313281445393597,91,93,1995,4012,1995,1,Threat to use force,5,0,0,0,1,0.4820689162533682,0.35182961134628793,-0.0224733872053115,-0.07949853319307176
Japan,China,0.09071194463360432,0.17560737283522337,710,740,1995,4061,1995,7,Display of force,5,0,0,0,1,0.10887518177885475,0.1808869606993285,0.01816323714525042,0.005279587864105123
Iran,Afghanistan,0.022782047168876954,0.17817518985494016,700,630,1995,4159,1995,0,No militarized action,5,0,0,0,1,0.07581324007224056,0.1437032646875771,0.05303119290336361,-0.034471925167363054
Qatar,Saudi Arabia,0.610399770734818,0.30069058319235425,670,694,1995,4293,1995,0,No militarized action,5,0,0,0,1,0.6483701688091134,0.2365119699332557,0.037970398074295364,-0.06417861325909854
Saudi Arabia,Qatar,0.610399770734818,0.30069058319235425,694,670,1995,4293,1995,8,Display of force,5,0,0,0,1,0.6483701688091134,0.2365119699332557,0.037970398074295364,-0.06417861325909854
Turkey,Greece,0.5206504711338726,0.421733388985375,350,640,1995,4092,1996,17,Use of force,5,1,0,0,1,0.44639009380007166,0.5733521235684799,-0.07426037733380098,0.15161873458310487
Turkey,Iraq,0.0011372091285586602,0.019102018387079527,645,640,1995,4158,1995,0,No militarized action,5,0,0,0,1,1.0027180879754822e-4,0.01393248069723999,-0.001036937319761112,-0.005169537689839536
Afghanistan,Iran,0.022782047168876954,0.17817518985494016,630,700,1995,4159,1995,11,Display of force,5,0,0,0,1,0.07581324007224056,0.1437032646875771,0.05303119290336361,-0.034471925167363054
Philippines,China,0.13197204596013265,0.19816296714193382,710,840,1995,4027,1995,15,Use of force,5,0,0,0,1,0.11701993694290755,0.2936548248670672,-0.014952109017225101,0.09549185772513336
Thailand,Myanmar,0.07175178442872548,0.07944138171517572,775,800,1995,4002,1995,16,Use of force,5,0,0,0,1,0.08741190058976887,0.15455332644975095,0.01566011616104339,0.07511194473457523
Taiwan,China,0.24722969831613095,0.3648976201805316,710,713,1995,4020,1995,0,No militarized action,5,0,0,0,1,0.2534310737290778,0.34145197849756365,0.006201375412946852,-0.023445641682967977
Taiwan,China,0.24722969831613095,0.3648976201805316,710,713,1995,4064,1996,11,Display of force,5,0,0,0,1,0.25802802274282066,0.3570273117570142,0.01079832442668971,-0.007870308423517436
Azerbaijan,Armenia,0.008597294780957025,0.2501471883343625,371,373,1995,4318,1996,17,Use of force,5,NA,0,0,1,0.025568601833434564,0.11270948310894793,0.01697130705247754,-0.13743770522541457
China,USA,0.03282556872709292,0.16728788764889305,2,710,1995,4064,1996,7,Display of force,5,0,0,0,1,0.038902642094886225,0.15656712324321084,0.006077073367793305,-0.010720764405682204
China,Japan,0.09071194463360432,0.17560737283522337,740,710,1995,4061,1995,7,Display of force,5,0,0,0,1,0.10887518177885475,0.1808869606993285,0.01816323714525042,0.005279587864105123
China,Philippines,0.13197204596013265,0.19816296714193382,840,710,1995,4027,1995,15,Use of force,5,0,0,0,1,0.11701993694290755,0.2936548248670672,-0.014952109017225101,0.09549185772513336
China,Taiwan,0.24722969831613095,0.3648976201805316,713,710,1995,4020,1995,16,Use of force,5,0,0,0,1,0.2534310737290778,0.34145197849756365,0.006201375412946852,-0.023445641682967977
China,Taiwan,0.24722969831613095,0.3648976201805316,713,710,1995,4064,1996,11,Display of force,5,0,0,0,1,0.25802802274282066,0.3570273117570142,0.01079832442668971,-0.007870308423517436
China,Korea D P Rp,0.060242866439875926,0.0635885810540274,731,710,1995,4019,1995,16,Use of force,5,0,0,0,1,0.07083671030458617,0.05495139227462987,0.010593843864710246,-0.00863718877939753
Korea D P Rp,China,0.060242866439875926,0.0635885810540274,710,731,1995,4019,1995,0,No militarized action,5,0,0,0,1,0.07083671030458617,0.05495139227462987,0.010593843864710246,-0.00863718877939753
Greece,Turkey,0.5206504711338726,0.421733388985375,640,350,1995,4092,1996,17,Use of force,5,1,0,0,1,0.44639009380007166,0.5733521235684799,-0.07426037733380098,0.15161873458310487
Hungary,Croatia,0.2764189379608715,0.17993667904254104,344,310,1995,4101,1996,0,No militarized action,5,0,0,0,1,0.14610024526467474,0.33650895039451084,-0.13031869269619678,0.1565722713519698
Hungary,Yugoslavia,0.009064677998610032,0.0931113711362149,345,310,1995,4102,1996,0,No militarized action,5,0,0,0,1,0.09859582560169339,-0.0027624691376223354,0.08953114760308335,-0.09587384027383723
Russian Fed,Lithuania,0.04548240686570917,NA,368,365,1995,4105,1995,0,No militarized action,5,0,0,0,1,0.03943886031756354,0.1187028272194128,-0.00604354654814563,NA
Croatia,Hungary,0.2764189379608715,0.17993667904254104,310,344,1995,4101,1996,11,Display of force,5,0,0,0,1,0.14610024526467474,0.33650895039451084,-0.13031869269619678,0.1565722713519698
Yugoslavia,Hungary,0.009064677998610032,0.0931113711362149,310,345,1995,4102,1996,11,Display of force,5,0,0,0,1,0.09859582560169339,-0.0027624691376223354,0.08953114760308335,-0.09587384027383723
Yugoslavia,Albania,0.002854714829085897,0.06358328017186779,339,345,1995,4045,1995,0,No militarized action,5,0,0,0,1,0.17388720652509992,-0.0027742176031969397,0.17103249169601403,-0.06635749777506474
Myanmar,Thailand,0.07175178442872548,0.07944138171517572,800,775,1995,4002,1995,8,Display of force,5,0,0,0,1,0.08741190058976887,0.15455332644975095,0.01566011616104339,0.07511194473457523
Honduras,Nicaragua,0.5045423034586797,0.4313281445393597,93,91,1995,4011,1995,17,Use of force,5,0,0,0,1,0.4820689162533682,0.35182961134628793,-0.0224733872053115,-0.07949853319307176
Honduras,Nicaragua,0.5045423034586797,0.4313281445393597,93,91,1995,4012,1995,0,No militarized action,5,0,0,0,1,0.4820689162533682,0.35182961134628793,-0.0224733872053115,-0.07949853319307176
Albania,Yugoslavia,0.002854714829085897,0.06358328017186779,345,339,1995,4045,1995,7,Display of force,5,0,0,0,1,0.17388720652509992,-0.0027742176031969397,0.17103249169601403,-0.06635749777506474
Lithuania,Russian Fed,0.04548240686570917,NA,365,368,1995,4105,1995,7,Display of force,5,0,0,0,1,0.03943886031756354,0.1187028272194128,-0.00604354654814563,NA
Burundi,Tanzania,0.3146148022594601,0.25548055715276197,510,516,1995,4118,1995,8,Display of force,5,0,0,0,1,0.3620614458202768,0.16333864437502935,0.04744664356081668,-0.09214191277773262
Belize,Guatemala,0.07126397868510201,0.3232172953256474,90,80,1995,4015,1995,11,Display of force,5,0,0,0,1,0.11902943720104642,0.2602608458714213,0.04776545851594441,-0.06295644945422613
Armenia,Azerbaijan,0.008597294780957025,0.2501471883343625,373,371,1995,4318,1996,17,Use of force,5,NA,0,0,1,0.025568601833434564,0.11270948310894793,0.01697130705247754,-0.13743770522541457
Iraq,Turkey,0.0011372091285586602,0.019102018387079527,640,645,1995,4158,1995,14,Use of force,5,0,0,0,1,1.0027180879754822e-4,0.01393248069723999,-0.001036937319761112,-0.005169537689839536
Sudan,Egypt,0.009250359237065712,0.23909328184919426,651,625,1996,4288,1996,16,Use of force,5,NA,0,0,1,0.02377867500782051,0.14132672626285323,0.014528315770754799,-0.09776655558634104
Egypt,Sudan,0.009250359237065712,0.23909328184919426,625,651,1996,4288,1996,0,No militarized action,5,NA,0,0,1,0.02377867500782051,0.14132672626285323,0.014528315770754799,-0.09776655558634104
Cameroon,Nigeria,0.24409687325683702,0.08515244506950093,475,471,1996,4166,1997,17,Use of force,5,2,0,0,1,0.1544380302291553,0.12626493688860163,-0.0896588430276817,0.041112491819100705
Dem.Rp.Congo,Uganda,0.040652630052836924,0.1461192250545746,500,490,1996,4170,1996,16,Use of force,5,0,0,0,1,0.023174622837591995,0.23958869282755038,-0.01747800721524493,0.0934694677729758
Dem.Rp.Congo,Rwanda,0.015883865417888512,0.08642956523084647,517,490,1996,4122,1997,17,Use of force,5,4,0,0,1,0.0848804993108798,0.11497847730711165,0.0689966338929913,0.028548912076265184
Cote Divoire,Guinea,0.10536413173505718,0.11745503871914825,438,437,1996,4309,1996,14,Use of force,5,0,0,0,1,0.12047678310561595,0.09583817917220783,0.015112651370558769,-0.021616859546940426
Nigeria,Cameroon,0.24409687325683702,0.08515244506950093,471,475,1996,4166,1997,17,Use of force,5,2,0,0,1,0.1544380302291553,0.12626493688860163,-0.0896588430276817,0.041112491819100705
Uganda,Dem.Rp.Congo,0.040652630052836924,0.1461192250545746,490,500,1996,4170,1996,11,Display of force,5,0,0,0,1,0.023174622837591995,0.23958869282755038,-0.01747800721524493,0.0934694677729758
USA,Cuba,8.020460972318489e-4,0.05142678525041829,40,2,1996,4196,1996,16,Use of force,5,0,0,0,1,0.0010634254636922998,0.07818919942879364,2.613793664604509e-4,0.026762414178375347
USA,Syria,1.3775384678030718e-4,0.0525218273361046,652,2,1996,4190,1996,11,Display of force,5,0,0,0,1,1.758140768918037e-4,0.07042402061839495,3.806023011149653e-5,0.017902193282290348
Chile,UK,0.006420714334317404,0.14521141198114074,200,155,1996,4148,1996,15,Use of force,7,0,0,0,1,0.007023453282959597,0.16606907116355063,6.027389486421937e-4,0.020857659182409893
Venezuela,Trinidad Tbg,0.43912615146111295,0.19554909506370177,52,101,1996,4149,1996,0,No militarized action,5,0,0,0,1,0.7312226431432142,0.3408390821693136,0.2920964916821012,0.1452899871056118
Cuba,USA,8.020460972318489e-4,0.05142678525041829,2,40,1996,4196,1996,0,No militarized action,5,0,0,0,1,0.0010634254636922998,0.07818919942879364,2.613793664604509e-4,0.026762414178375347
Trinidad Tbg,Venezuela,0.43912615146111295,0.19554909506370177,101,52,1996,4149,1996,16,Use of force,5,0,0,0,1,0.7312226431432142,0.3408390821693136,0.2920964916821012,0.1452899871056118
Japan,Korea Rep.,0.5748580206855862,0.6659303671483219,732,740,1996,4126,1996,7,Display of force,5,0,0,0,1,0.5458697047152585,0.7335347814226959,-0.028988315970327694,0.06760441427437403
Japan,Taiwan,0.38168387017443217,0.43955955358697835,713,740,1996,4026,1996,0,No militarized action,5,0,0,0,1,0.3717639505790716,0.43679902846043894,-0.009919919595360593,-0.0027605251265394037
Japan,China,0.10887518177885475,0.1808869606993285,710,740,1996,4062,1996,7,Display of force,5,0,0,0,1,0.13490193326406227,0.20858437199336632,0.026026751485207528,0.027697411294037827
Cyprus,Turkey,0.022824093883757533,0.11258620144326432,640,352,1996,4095,2001,16,Use of force,5,1,0,0,1,NA,NA,NA,NA
Iran,Turkey,0.011153129452151654,0.09344280860637325,640,630,1996,4191,1996,16,Use of force,5,0,0,0,1,0.019771968027862463,0.12060005883996755,0.008618838575710809,0.027157250233594304
Iran,Iraq,0.1459919986574552,0.024237385309920936,645,630,1996,4192,1997,11,Display of force,5,0,0,0,1,0.3336200775045114,0.07227380108960825,0.18762807884705618,0.048036415779687314
Kuwait,Iraq,0.06310246217235017,0.006822640822531609,645,690,1996,4272,1997,17,Use of force,5,NA,0,0,1,0.49768457971851077,0.014629333289540835,0.4345821175461606,0.007806692467009226
Syria,USA,1.3775384678030718e-4,0.0525218273361046,2,652,1996,4190,1996,1,Threat to use force,5,0,0,0,1,1.758140768918037e-4,0.07042402061839495,3.806023011149653e-5,0.017902193282290348
Syria,Turkey,0.022469756845109243,0.16345124771632635,640,652,1996,4190,1996,11,Display of force,5,0,0,0,1,0.02908786730816599,0.1910544690536057,0.006618110463056746,0.027603221337279354
Turkey,Cyprus,0.022824093883757533,0.11258620144326432,352,640,1996,4095,2001,16,Use of force,5,1,0,0,1,NA,NA,NA,NA
Turkey,Iran,0.011153129452151654,0.09344280860637325,630,640,1996,4191,1996,0,No militarized action,5,0,0,0,1,0.019771968027862463,0.12060005883996755,0.008618838575710809,0.027157250233594304
Turkey,Syria,0.022469756845109243,0.16345124771632635,652,640,1996,4190,1996,11,Display of force,5,0,0,0,1,0.02908786730816599,0.1910544690536057,0.006618110463056746,0.027603221337279354
Turkey,Russian Fed,0.012230334067720028,0.07146098584338825,365,640,1996,4173,1996,0,No militarized action,5,0,0,0,1,0.01609188224959268,0.08851098870481588,0.0038615481818726535,0.017050002861427632
Turkey,Iraq,1.0027180879754822e-4,0.01393248069723999,645,640,1996,4206,1999,0,No militarized action,5,0,0,0,1,NA,NA,NA,NA
Bangladesh,India,0.2052247200453459,0.0996544627514283,750,771,1996,4006,1996,8,Display of force,5,0,0,0,1,0.19303886733005873,0.03389445280630024,-0.01218585271528716,-0.06576000994512805
India,Bangladesh,0.2052247200453459,0.0996544627514283,771,750,1996,4006,1996,0,No militarized action,5,0,0,0,1,0.19303886733005873,0.03389445280630024,-0.01218585271528716,-0.06576000994512805
Indonesia,China,0.17841411098604681,0.3698076815736855,710,850,1996,4063,1996,7,Display of force,5,0,0,0,1,0.18786133367194097,0.3218279040583475,0.009447222685894152,-0.047979777515337996
Korea Rep.,Japan,0.5748580206855862,0.6659303671483219,740,732,1996,4126,1996,7,Display of force,5,0,0,0,1,0.5458697047152585,0.7335347814226959,-0.028988315970327694,0.06760441427437403
Philippines,China,0.11701993694290755,0.2936548248670672,710,840,1996,4028,1997,7,Display of force,5,0,0,0,1,0.1412735658163348,0.2557060190694549,0.024253628873427246,-0.037948805797612284
Taiwan,Japan,0.38168387017443217,0.43955955358697835,740,713,1996,4026,1996,7,Display of force,5,0,0,0,1,0.3717639505790716,0.43679902846043894,-0.009919919595360593,-0.0027605251265394037
Kazakhstan,Bulgaria,0.055239830363979975,0.1481020299514662,355,705,1996,4086,1996,0,No militarized action,7,0,0,0,1,0.07185231968490498,0.49931413517924883,0.016612489320925003,0.3512121052277826
China,Japan,0.10887518177885475,0.1808869606993285,740,710,1996,4062,1996,0,No militarized action,5,0,0,0,1,0.13490193326406227,0.20858437199336632,0.026026751485207528,0.027697411294037827
China,Indonesia,0.17841411098604681,0.3698076815736855,850,710,1996,4063,1996,7,Display of force,5,0,0,0,1,0.18786133367194097,0.3218279040583475,0.009447222685894152,-0.047979777515337996
China,Philippines,0.11701993694290755,0.2936548248670672,840,710,1996,4028,1997,15,Use of force,5,0,0,0,1,0.1412735658163348,0.2557060190694549,0.024253628873427246,-0.037948805797612284
Greece,Turkey,0.44705195680283605,0.5349830160538166,640,350,1996,4095,2001,16,Use of force,5,1,0,0,1,NA,NA,NA,NA
Greece,Turkey,0.44705195680283605,0.5349830160538166,640,350,1996,4095,2001,16,Use of force,5,1,0,0,1,NA,NA,NA,NA
Greece,Turkey,0.44705195680283605,0.5349830160538166,640,350,1996,4095,2001,16,Use of force,5,1,0,0,1,NA,NA,NA,NA
UK,Chile,0.006420714334317404,0.14521141198114074,155,200,1996,4148,1996,0,No militarized action,7,0,0,0,1,0.007023453282959597,0.16606907116355063,6.027389486421937e-4,0.020857659182409893
Bulgaria,Kazakhstan,0.055239830363979975,0.1481020299514662,705,355,1996,4086,1996,15,Use of force,7,0,0,0,1,0.07185231968490498,0.49931413517924883,0.016612489320925003,0.3512121052277826
Russian Fed,Turkey,0.012230334067720028,0.07146098584338825,640,365,1996,4173,1996,16,Use of force,5,0,0,0,1,0.01609188224959268,0.08851098870481588,0.0038615481818726535,0.017050002861427632
Russian Fed,Ukraine,0.06986084275669864,0.022187419708075414,369,365,1996,4098,1996,0,No militarized action,5,0,0,0,1,0.08094498985838433,0.020888021696771886,0.01108414710168569,-0.0012993980113035278
Ukraine,Russian Fed,0.06986084275669864,0.022187419708075414,365,369,1996,4098,1996,7,Display of force,5,0,0,0,1,0.08094498985838433,0.020888021696771886,0.01108414710168569,-0.0012993980113035278
Bosnia Herzg,Croatia,0.13159193673934186,0.6190000361072822,344,346,1996,4231,1996,15,Use of force,7,0,0,0,1,0.15243954804915963,0.6279988760650235,0.02084761130981777,0.008998839957741311
Croatia,Bosnia Herzg,0.13159193673934186,0.6190000361072822,346,344,1996,4231,1996,0,No militarized action,7,0,0,0,1,0.15243954804915963,0.6279988760650235,0.02084761130981777,0.008998839957741311
Guinea,Cote Divoire,0.10536413173505718,0.11745503871914825,437,438,1996,4309,1996,0,No militarized action,5,0,0,0,1,0.12047678310561595,0.09583817917220783,0.015112651370558769,-0.021616859546940426
Iraq,Iran,0.1459919986574552,0.024237385309920936,630,645,1996,4192,1997,16,Use of force,5,0,0,0,1,0.3336200775045114,0.07227380108960825,0.18762807884705618,0.048036415779687314
Iraq,Kuwait,0.06310246217235017,0.006822640822531609,690,645,1996,4272,1997,17,Use of force,5,NA,0,0,1,0.49768457971851077,0.014629333289540835,0.4345821175461606,0.007806692467009226
Iraq,Turkey,1.0027180879754822e-4,0.01393248069723999,640,645,1996,4206,1999,16,Use of force,5,0,0,0,1,NA,NA,NA,NA
Rwanda,Dem.Rp.Congo,0.015883865417888512,0.08642956523084647,490,517,1996,4122,1997,17,Use of force,5,4,0,0,1,0.0848804993108798,0.11497847730711165,0.0689966338929913,0.028548912076265184
Azerbaijan,Armenia,0.03859310313548028,0.03903517961882203,371,373,1996,4319,1997,17,Use of force,5,2,0,0,1,0.17812573789221806,0.07442622178388368,0.13953263475673777,0.03539104216506165
